Date,Currency,Central Rate,Inflation Rate NG,Inflation Rate US,Crude Oil Price in USD
2021-09-09,US DOLLAR,409.97,16.63,5.4,72.73
2021-09-10,US DOLLAR,409.98,16.63,5.4,72.5
2021-09-13,US DOLLAR,410.01,16.63,5.4,73.2
2021-09-14,US DOLLAR,410.04,16.63,5.4,73.4
2021-09-15,US DOLLAR,410.05,16.63,5.4,75.44
2021-09-16,US DOLLAR,410.07,16.63,5.4,74.63
2021-09-17,US DOLLAR,410.08,16.63,5.4,74.46
2021-09-20,US DOLLAR,410.09,16.63,5.4,74.11
2021-09-21,US DOLLAR,410.1,16.63,5.4,73.52
2021-09-22,US DOLLAR,410.13,16.63,5.4,75.16
2021-09-23,US DOLLAR,410.17,16.63,5.4,76.59
2021-09-24,US DOLLAR,410.2,16.63,5.4,77.41
2021-09-27,US DOLLAR,409.71,16.63,5.4,79.26
2021-09-28,US DOLLAR,409.77,16.63,5.4,78.73
2021-09-29,US DOLLAR,410.3,16.63,5.4,78.35
2021-09-30,US DOLLAR,410.3,16.63,5.4,78.11
2021-10-04,US DOLLAR,410.33,15.99,6.2,81.95
2021-10-05,US DOLLAR,410.32,15.99,6.2,83.49
2021-10-06,US DOLLAR,410.31,15.99,6.2,81.74
2021-10-07,US DOLLAR,410.31,15.99,6.2,82.58
2021-10-08,US DOLLAR,410.31,15.99,6.2,83.18
2021-10-11,US DOLLAR,410.37,15.99,6.2,84.5
2021-10-12,US DOLLAR,410.37,15.99,6.2,84.54
2021-10-13,US DOLLAR,410.37,15.99,6.2,84.36
2021-10-14,US DOLLAR,410.41,15.99,6.2,83.3
2021-10-15,US DOLLAR,410.41,15.99,6.2,85.66
2021-10-18,US DOLLAR,410.39,15.99,6.2,85.24
2021-10-20,US DOLLAR,410.39,15.99,6.2,86.21
2021-10-21,US DOLLAR,410.41,15.99,6.2,84.04
2021-10-22,US DOLLAR,410.46,15.99,6.2,85.38
2021-10-25,US DOLLAR,410.49,15.99,6.2,85.9
2021-10-26,US DOLLAR,410.52,15.99,6.2,85.53
2021-10-27,US DOLLAR,410.52,15.99,6.2,84.85
2021-10-28,US DOLLAR,410.56,15.99,6.2,83.76
2021-10-29,US DOLLAR,410.59,15.99,6.2,84.35
2021-11-01,US DOLLAR,410.67,15.4,6.8,85.35
2021-11-02,US DOLLAR,410.71,15.4,6.8,85.3
2021-11-03,US DOLLAR,410.74,15.4,6.8,82.77
2021-11-04,US DOLLAR,410.77,15.4,6.8,82.49
2021-11-05,US DOLLAR,410.79,15.4,6.8,83.35
2021-11-08,US DOLLAR,410.82,15.4,6.8,84.28
2021-11-09,US DOLLAR,410.84,15.4,6.8,84.75
2021-11-10,US DOLLAR,410.87,15.4,6.8,85.34
2021-11-11,US DOLLAR,410.89,15.4,6.8,84.03
2021-11-12,US DOLLAR,410.92,15.4,6.8,83.88
2021-11-15,US DOLLAR,410.93,15.4,6.8,82.22
2021-11-16,US DOLLAR,411.04,15.4,6.8,83.61
2021-11-17,US DOLLAR,411.07,15.4,6.8,82.72
2021-11-18,US DOLLAR,411.09,15.4,6.8,82.88
2021-11-19,US DOLLAR,411.09,15.4,6.8,80.63
2021-11-22,US DOLLAR,410.63,15.4,6.8,82.2
2021-11-23,US DOLLAR,410.64,15.4,6.8,83.96
2021-11-24,US DOLLAR,410.63,15.4,6.8,83.82
2021-11-25,US DOLLAR,410.64,15.4,6.8,82.9
2021-11-26,US DOLLAR,410.64,15.4,6.8,74.05
2021-11-29,US DOLLAR,410.64,15.4,6.8,75.55
2021-11-30,US DOLLAR,410.66,15.4,6.8,71.54
2021-12-01,US DOLLAR,410.7,15.63,7.0,72.75
2021-12-02,US DOLLAR,410.73,15.63,7.0,71.17
2021-12-03,US DOLLAR,410.74,15.63,7.0,72.68
2021-12-06,US DOLLAR,410.73,15.63,7.0,72.85
2021-12-07,US DOLLAR,410.74,15.63,7.0,76.71
2021-12-08,US DOLLAR,410.74,15.63,7.0,76.62
2021-12-09,US DOLLAR,410.75,15.63,7.0,75.75
2021-12-10,US DOLLAR,410.76,15.63,7.0,75.11
2021-12-13,US DOLLAR,410.72,15.63,7.0,75.17
2021-12-14,US DOLLAR,410.73,15.63,7.0,74.15
2021-12-15,US DOLLAR,410.83,15.63,7.0,73.68
2021-12-16,US DOLLAR,410.91,15.63,7.0,75.82
2021-12-17,US DOLLAR,410.91,15.63,7.0,74.06
2021-12-20,US DOLLAR,411.41,15.63,7.0,69.73
2021-12-21,US DOLLAR,411.42,15.63,7.0,73.26
2021-12-22,US DOLLAR,411.43,15.63,7.0,74.86
2021-12-23,US DOLLAR,411.4,15.63,7.0,76.51
2021-12-24,US DOLLAR,411.45,15.63,7.0,75.91
2021-12-29,US DOLLAR,411.5,15.63,7.0,78.66
2021-12-30,US DOLLAR,412.2,15.63,7.0,79.31
2021-12-31,US DOLLAR,412.99,15.63,7.0,76.25
2022-01-04,US DOLLAR,413.17,15.6,7.5,80.07
2022-01-05,US DOLLAR,413.29,15.6,7.5,82.17
2022-01-06,US DOLLAR,413.46,15.6,7.5,83.49
2022-01-07,US DOLLAR,413.64,15.6,7.5,84.53
2022-01-10,US DOLLAR,413.76,15.6,7.5,84.06
2022-01-11,US DOLLAR,413.94,15.6,7.5,86.64
2022-01-12,US DOLLAR,414.11,15.6,7.5,88.07
2022-01-13,US DOLLAR,414.29,15.6,7.5,87.99
2022-01-14,US DOLLAR,414.39,15.6,7.5,88.69
2022-01-17,US DOLLAR,414.5,15.6,7.5,90.09
2022-01-18,US DOLLAR,414.67,15.6,7.5,90.83
2022-01-19,US DOLLAR,414.8,15.6,7.5,92.56
2022-01-20,US DOLLAR,414.95,15.6,7.5,93.04
2022-01-21,US DOLLAR,415.03,15.6,7.5,91.03
2022-01-24,US DOLLAR,415.14,15.6,7.5,89.93
2022-01-25,US DOLLAR,415.32,15.6,7.5,91.54
2022-01-26,US DOLLAR,415.49,15.6,7.5,94.18
2022-01-27,US DOLLAR,415.66,15.6,7.5,93.85
2022-01-28,US DOLLAR,415.83,15.6,7.5,95.23
2022-01-31,US DOLLAR,415.26,15.6,7.5,94.89
2022-02-01,US DOLLAR,415.86,15.7,7.9,93.32
2022-02-02,US DOLLAR,416.04,15.7,7.9,93.2
2022-02-03,US DOLLAR,416.21,15.7,7.9,94.41
2022-02-04,US DOLLAR,416.38,15.7,7.9,99.81
2022-02-07,US DOLLAR,416.55,15.7,7.9,100.45
2022-02-08,US DOLLAR,416.75,15.7,7.9,98.12
2022-02-09,US DOLLAR,416.87,15.7,7.9,98.56
2022-02-10,US DOLLAR,417.01,15.7,7.9,100.99
2022-02-11,US DOLLAR,416.41,15.7,7.9,99.39
2022-02-14,US DOLLAR,415.81,15.7,7.9,103.24
2022-02-15,US DOLLAR,415.81,15.7,7.9,100.69
2022-02-16,US DOLLAR,415.87,15.7,7.9,100.98
2022-02-17,US DOLLAR,415.87,15.7,7.9,97.93
2022-02-18,US DOLLAR,415.87,15.7,7.9,98.83
2022-02-21,US DOLLAR,415.89,15.7,7.9,101.6
2022-02-22,US DOLLAR,415.89,15.7,7.9,101.38
2022-02-23,US DOLLAR,415.89,15.7,7.9,101.94
2022-02-24,US DOLLAR,415.89,15.7,7.9,103.94
2022-02-25,US DOLLAR,416.02,15.7,7.9,100.8
2022-02-28,US DOLLAR,416.09,15.7,7.9,103.23
2022-03-01,US DOLLAR,415.96,15.9,8.5,114.89
2022-03-02,US DOLLAR,415.86,15.9,8.5,118.75
2022-03-03,US DOLLAR,415.91,15.9,8.5,121.42
2022-03-04,US DOLLAR,415.77,15.9,8.5,122.9
2022-03-07,US DOLLAR,415.84,15.9,8.5,133.63
2022-03-08,US DOLLAR,415.84,15.9,8.5,139.41
2022-03-09,US DOLLAR,415.84,15.9,8.5,130.28
2022-03-10,US DOLLAR,415.84,15.9,8.5,122.13
2022-03-11,US DOLLAR,415.8,15.9,8.5,120.13
2022-03-14,US DOLLAR,415.95,15.9,8.5,113.43
2022-03-15,US DOLLAR,415.92,15.9,8.5,110.5
2022-03-16,US DOLLAR,415.92,15.9,8.5,109.17
2022-03-17,US DOLLAR,415.92,15.9,8.5,116.37
2022-03-18,US DOLLAR,415.89,15.9,8.5,117.04
2022-03-21,US DOLLAR,415.82,15.9,8.5,123.9
2022-03-22,US DOLLAR,415.75,15.9,8.5,124.11
2022-03-23,US DOLLAR,415.75,15.9,8.5,130.41
2022-03-24,US DOLLAR,415.75,15.9,8.5,128.49
2022-03-25,US DOLLAR,415.73,15.9,8.5,126.41
2022-03-28,US DOLLAR,415.75,15.9,8.5,118.84
2022-03-29,US DOLLAR,415.72,15.9,8.5,115.52
2022-03-29,US DOLLAR,415.75,15.9,8.5,115.52
2022-03-30,US DOLLAR,415.75,15.9,8.5,119.05
2022-04-01,US DOLLAR,415.72,16.82,8.3,110.43
2022-04-04,US DOLLAR,415.72,16.82,8.3,111.77
2022-04-05,US DOLLAR,415.65,16.82,8.3,110.12
2022-04-06,US DOLLAR,415.65,16.82,8.3,107.09
2022-04-07,US DOLLAR,415.65,16.82,8.3,101.85
2022-04-08,US DOLLAR,415.62,16.82,8.3,102.94
2022-04-11,US DOLLAR,415.09,16.82,8.3,100.48
2022-04-12,US DOLLAR,415.08,16.82,8.3,107.1
2022-04-13,US DOLLAR,415.03,16.82,8.3,108.49
2022-04-14,US DOLLAR,415.0,16.82,8.3,109.1
2022-04-19,US DOLLAR,415.5,16.82,8.3,107.56
2022-04-20,US DOLLAR,415.58,16.82,8.3,107.33
2022-04-21,US DOLLAR,415.58,16.82,8.3,109.06
2022-04-22,US DOLLAR,415.08,16.82,8.3,107.45
2022-04-25,US DOLLAR,415.48,16.82,8.3,98.61
2022-04-26,US DOLLAR,415.42,16.82,8.3,103.71
2022-04-27,US DOLLAR,415.33,16.82,8.3,104.08
2022-04-28,US DOLLAR,415.26,16.82,8.3,106.38
2022-04-29,US DOLLAR,415.19,16.82,8.3,110.11
2022-05-04,US DOLLAR,415.12,17.71,8.8,110.64
2022-05-05,US DOLLAR,415.19,17.71,8.8,114.21
2022-05-06,US DOLLAR,415.3,17.71,8.8,116.41
2022-05-09,US DOLLAR,414.83,17.71,8.8,108.78
2022-05-10,US DOLLAR,414.8333,17.71,8.8,105.94
2022-05-11,US DOLLAR,414.83,17.71,8.8,109.41
2022-05-12,US DOLLAR,414.76,17.71,8.8,110.38
2022-05-13,US DOLLAR,414.74,17.71,8.8,113.02
2022-05-16,US DOLLAR,415.25,17.71,8.8,115.13
2022-05-17,US DOLLAR,415.18,17.71,8.8,117.85
2022-05-18,US DOLLAR,415.12,17.71,8.8,112.71
2022-05-19,US DOLLAR,415.12,17.71,8.8,113.32
2022-05-20,US DOLLAR,415.08,17.71,8.8,115.75
2022-05-23,US DOLLAR,415.18,17.71,8.8,121.33
2022-05-24,US DOLLAR,415.18,17.71,8.8,122.04
2022-05-25,US DOLLAR,415.22,17.71,8.8,122.33
2022-05-26,US DOLLAR,415.22,17.71,8.8,125.91
2022-05-27,US DOLLAR,415.13,17.71,8.8,125.95
2022-05-30,US DOLLAR,415.07,17.71,8.8,128.53
2022-05-31,US DOLLAR,415.15,17.71,8.8,133.73
2022-06-01,US DOLLAR,415.08,18.6,9.1,130.23
2022-06-02,US DOLLAR,415.12,18.6,9.1,132.21
2022-06-03,US DOLLAR,414.63,18.6,9.1,132.43
2022-06-06,US DOLLAR,415.13,18.6,9.1,131.64
2022-06-07,US DOLLAR,415.13,18.6,9.1,133.23
2022-06-08,US DOLLAR,415.13,18.6,9.1,134.93
2022-06-09,US DOLLAR,415.13,18.6,9.1,136.4
2022-06-10,US DOLLAR,415.26,18.6,9.1,133.99
2022-06-14,US DOLLAR,415.22,18.6,9.1,137.95
2022-06-15,US DOLLAR,414.79,18.6,9.1,134.44
2022-06-16,US DOLLAR,415.37,18.6,9.1,131.02
2022-06-17,US DOLLAR,415.32,18.6,9.1,127.55
2022-06-20,US DOLLAR,415.25,18.6,9.1,125.11
2022-06-21,US DOLLAR,415.15,18.6,9.1,125.58
2022-06-22,US DOLLAR,415.09,18.6,9.1,121.77
2022-06-23,US DOLLAR,414.99,18.6,9.1,122.68
2022-06-24,US DOLLAR,415.0,18.6,9.1,125.15
2022-06-27,US DOLLAR,414.64,18.6,9.1,126.57
2022-06-28,US DOLLAR,414.6,18.6,9.1,128.29
2022-06-29,US DOLLAR,414.77,18.6,9.1,129.87
2022-06-30,US DOLLAR,414.72,18.6,9.1,126.94
2022-07-01,US DOLLAR,414.86,19.64,8.5,124.55
2022-07-04,US DOLLAR,414.8,19.64,8.5,127.89
2022-07-05,US DOLLAR,414.83,19.64,8.5,116.5
2022-07-06,US DOLLAR,414.76,19.64,8.5,114.78
2022-07-07,US DOLLAR,414.83,19.64,8.5,120.31
2022-07-08,US DOLLAR,414.71,19.64,8.5,121.07
2022-07-13,US DOLLAR,414.83,19.64,8.5,116.09
2022-07-14,US DOLLAR,414.9,19.64,8.5,113.34
2022-07-15,US DOLLAR,414.92,19.64,8.5,122.84
2022-07-18,US DOLLAR,415.05,19.64,8.5,126.97
2022-07-19,US DOLLAR,414.85,19.64,8.5,123.28
2022-07-20,US DOLLAR,415.25,19.64,8.5,125.48
2022-07-21,US DOLLAR,415.22,19.64,8.5,123.15
2022-07-22,US DOLLAR,415.25,19.64,8.5,118.74
2022-07-25,US DOLLAR,415.29,19.64,8.5,117.75
2022-07-26,US DOLLAR,415.64,19.64,8.5,118.12
2022-07-27,US DOLLAR,415.46,19.64,8.5,119.56
2022-07-28,US DOLLAR,415.87,19.64,8.5,120.04
2022-07-29,US DOLLAR,415.68,19.64,8.5,121.51
2022-08-01,US DOLLAR,416.4,20.52,8.3,114.49
2022-08-02,US DOLLAR,416.69,20.52,8.3,115.35
2022-08-03,US DOLLAR,416.98,20.52,8.3,112.69
2022-08-04,US DOLLAR,417.57,20.52,8.3,106.33
2022-08-05,US DOLLAR,417.97,20.52,8.3,108.63
2022-08-08,US DOLLAR,417.97,20.52,8.3,110.87
2022-08-09,US DOLLAR,418.69,20.52,8.3,112.25
2022-08-10,US DOLLAR,418.87,20.52,8.3,110.72
2022-08-11,US DOLLAR,419.22,20.52,8.3,111.95
2022-08-12,US DOLLAR,419.39,20.52,8.3,108.97
2022-08-16,US DOLLAR,419.96,20.52,8.3,101.53
2022-08-17,US DOLLAR,420.33,20.52,8.3,101.92
2022-08-18,US DOLLAR,420.33,20.52,8.3,101.51
2022-08-19,US DOLLAR,420.9,20.52,8.3,101.57
2022-08-22,US DOLLAR,421.21,20.52,8.3,97.85
2022-08-23,US DOLLAR,421.58,20.52,8.3,103.18
2022-08-24,US DOLLAR,421.89,20.52,8.3,102.8
2022-08-25,US DOLLAR,422.2,20.52,8.3,104.95
2022-08-26,US DOLLAR,422.51,20.52,8.3,103.77
2022-08-30,US DOLLAR,422.38,20.52,8.3,104.45
2022-08-31,US DOLLAR,423.48,20.52,8.3,101.14
2022-09-01,US DOLLAR,423.92,20.77,8.2,97.02
2022-09-02,US DOLLAR,424.55,20.77,8.2,97.79
2022-09-05,US DOLLAR,425.78,20.77,8.2,97.99
2022-09-06,US DOLLAR,426.11,20.77,8.2,95.14
2022-09-07,US DOLLAR,426.93,20.77,8.2,91.78
2022-09-08,US DOLLAR,427.26,20.77,8.2,90.8
2022-09-09,US DOLLAR,427.6,20.77,8.2,93.48
2022-09-12,US DOLLAR,428.01,20.77,8.2,96.88
2022-09-13,US DOLLAR,428.31,20.77,8.2,94.54
2022-09-14,US DOLLAR,428.61,20.77,8.2,96.04
2022-09-15,US DOLLAR,428.88,20.77,8.2,91.85
2022-09-16,US DOLLAR,429.18,20.77,8.2,91.9
2022-09-20,US DOLLAR,429.87,20.77,8.2,92.01
2022-09-21,US DOLLAR,430.21,20.77,8.2,92.42
2022-09-22,US DOLLAR,430.59,20.77,8.2,93.47
2022-09-23,US DOLLAR,430.99,20.77,8.2,88.89
2022-09-26,US DOLLAR,431.33,20.77,8.2,88.2
2022-09-27,US DOLLAR,431.69,20.77,8.2,89.37
2022-09-28,US DOLLAR,432.04,20.77,8.2,92.01
2022-09-29,US DOLLAR,432.37,20.77,8.2,93.02
2022-10-04,US DOLLAR,433.04,21.09,7.7,97.31
2022-10-05,US DOLLAR,433.4,21.09,7.7,97.95
2022-10-06,US DOLLAR,433.72,21.09,7.7,98.91
2022-10-07,US DOLLAR,434.28,21.09,7.7,102.01
2022-10-11,US DOLLAR,434.77,21.09,7.7,99.0
2022-10-12,US DOLLAR,435.2,21.09,7.7,98.05
2022-10-13,US DOLLAR,435.56,21.09,7.7,98.91
2022-10-17,US DOLLAR,436.35,21.09,7.7,95.57
2022-10-18,US DOLLAR,436.48,21.09,7.7,91.42
2022-10-19,US DOLLAR,436.61,21.09,7.7,92.59
2022-10-20,US DOLLAR,436.78,21.09,7.7,95.42
2022-10-21,US DOLLAR,437.0,21.09,7.7,93.82
2022-10-24,US DOLLAR,437.18,21.09,7.7,94.2
2022-10-25,US DOLLAR,437.18,21.09,7.7,94.14
2022-10-26,US DOLLAR,437.66,21.09,7.7,95.31
2022-10-27,US DOLLAR,438.0,21.09,7.7,96.8
2022-10-28,US DOLLAR,438.35,21.09,7.7,96.81
2022-10-31,US DOLLAR,438.52,21.09,7.7,96.04
2022-11-01,US DOLLAR,438.87,21.47,7.1,97.73
2022-11-02,US DOLLAR,439.17,21.47,7.1,99.4
2022-11-03,US DOLLAR,439.38,21.47,7.1,98.12
2022-11-04,US DOLLAR,439.76,21.47,7.1,100.4
2022-11-07,US DOLLAR,440.03,21.47,7.1,103.16
2022-11-08,US DOLLAR,440.29,21.47,7.1,100.75
2022-11-09,US DOLLAR,440.63,21.47,7.1,96.21
2022-11-10,US DOLLAR,440.96,21.47,7.1,96.21
2022-11-11,US DOLLAR,441.33,21.47,7.1,98.18
2022-11-14,US DOLLAR,441.69,21.47,7.1,96.97
2022-11-15,US DOLLAR,442.02,21.47,7.1,95.65
2022-11-16,US DOLLAR,442.35,21.47,7.1,93.52
2022-11-17,US DOLLAR,442.66,21.47,7.1,93.41
2022-11-18,US DOLLAR,442.99,21.47,7.1,90.5
2022-11-21,US DOLLAR,443.13,21.47,7.1,85.43
2022-11-22,US DOLLAR,443.26,21.47,7.1,91.14
2022-11-23,US DOLLAR,443.43,21.47,7.1,87.26
2022-11-24,US DOLLAR,443.74,21.47,7.1,87.42
2022-11-25,US DOLLAR,443.87,21.47,7.1,86.4
2022-11-28,US DOLLAR,444.03,21.47,7.1,84.65
2022-11-30,US DOLLAR,443.584,21.47,7.1,86.79
2022-12-01,US DOLLAR,444.54,21.34,6.5,89.7
2022-12-02,US DOLLAR,444.64,21.34,6.5,89.1
2022-12-05,US DOLLAR,444.81,21.34,6.5,87.19
2022-12-06,US DOLLAR,444.97,21.34,6.5,82.07
2022-12-07,US DOLLAR,444.97,21.34,6.5,79.71
2022-12-08,US DOLLAR,445.01,21.34,6.5,77.52
2022-12-09,US DOLLAR,445.15,21.34,6.5,78.49
2022-12-12,US DOLLAR,445.31,21.34,6.5,79.56
2022-12-13,US DOLLAR,445.46,21.34,6.5,81.49
2022-12-14,US DOLLAR,445.46,21.34,6.5,84.62
2022-12-15,US DOLLAR,445.82,21.34,6.5,83.59
2022-12-16,US DOLLAR,445.96,21.34,6.5,81.11
2022-12-19,US DOLLAR,445.96,21.34,6.5,83.09
2022-12-20,US DOLLAR,446.3,21.34,6.5,79.95
2022-12-21,US DOLLAR,446.63,21.34,6.5,80.77
2022-12-22,US DOLLAR,446.93,21.34,6.5,82.08
2022-12-23,US DOLLAR,447.28,21.34,6.5,83.29
2022-12-28,US DOLLAR,447.58,21.34,6.5,28.11
2022-12-29,US DOLLAR,448.08,21.34,6.5,82.04
2022-12-29,US DOLLAR,448.08,21.34,6.5,84.65
2022-12-30,US DOLLAR,448.55,21.34,6.5,82.58
2023-01-03,US DOLLAR,449.01,21.83,6.4,82.81
2023-01-04,US DOLLAR,449.53,21.83,6.4,76.83
2023-01-05,US DOLLAR,450.05,21.83,6.4,78.58
2023-01-06,US DOLLAR,450.58,21.83,6.4,78.87
2023-01-09,US DOLLAR,450.58,21.83,6.4,79.16
2023-01-10,US DOLLAR,451.6,21.83,6.4,80.31
2023-01-11,US DOLLAR,452.13,21.83,6.4,82.68
2023-01-12,US DOLLAR,452.59,21.83,6.4,85.13
2023-01-13,US DOLLAR,453.11,21.83,6.4,85.15
2023-01-16,US DOLLAR,453.58,21.83,6.4,84.6
2023-01-17,US DOLLAR,454.05,21.83,6.4,85.86
2023-01-18,US DOLLAR,454.61,21.83,6.4,87.92
2023-01-19,US DOLLAR,455.06,21.83,6.4,86.47
2023-01-20,US DOLLAR,455.58,21.83,6.4,88.25
2023-01-23,US DOLLAR,459.81,21.83,6.4,90.38
2023-01-24,US DOLLAR,459.97,21.83,6.4,87.91
2023-01-25,US DOLLAR,460.28,21.83,6.4,87.44
2023-01-26,US DOLLAR,460.33,21.83,6.4,89.47
2023-01-27,US DOLLAR,460.41,21.83,6.4,88.66
2023-01-30,US DOLLAR,460.52,21.83,6.4,87.66
2023-01-31,US DOLLAR,461.0,21.83,6.4,86.3
2023-02-01,US DOLLAR,460.54,21.9,6.0,86.43
2023-02-02,US DOLLAR,460.54,21.9,6.0,84.01
2023-02-03,US DOLLAR,459.7,21.9,6.0,84.07
2023-02-06,US DOLLAR,460.42,21.9,6.0,83.07
2023-02-07,US DOLLAR,460.42,21.9,6.0,85.57
2023-02-08,US DOLLAR,460.47,21.9,6.0,86.54
2023-02-09,US DOLLAR,459.99,21.9,6.0,86.73
2023-02-10,US DOLLAR,460.52,21.9,6.0,89.13
2023-02-13,US DOLLAR,460.56,21.9,6.0,89.19
2023-02-14,US DOLLAR,460.56,21.9,6.0,88.27
2023-02-15,US DOLLAR,460.55,21.9,6.0,86.7
2023-02-16,US DOLLAR,460.54,21.9,6.0,87.71
2023-02-17,US DOLLAR,460.5,21.9,6.0,85.51
2023-02-20,US DOLLAR,460.47,21.9,6.0,85.89
2023-02-21,US DOLLAR,460.47,21.9,6.0,85.77
2023-02-22,US DOLLAR,460.44,21.9,6.0,83.83
2023-02-23,US DOLLAR,460.44,21.9,6.0,85.16
2023-02-24,US DOLLAR,460.45,21.9,6.0,85.44
2023-02-27,US DOLLAR,460.47,21.9,6.0,84.84
2023-02-28,US DOLLAR,460.47,21.9,6.0,86.87
2023-03-01,US DOLLAR,460.44,22.04,5.0,86.49
2023-03-02,US DOLLAR,460.47,22.04,5.0,87.92
2023-03-03,US DOLLAR,460.46,22.04,5.0,88.76
2023-03-07,US DOLLAR,460.49,22.04,5.0,87.45
2023-03-08,US DOLLAR,460.52,22.04,5.0,85.76
2023-03-09,US DOLLAR,460.52,22.04,5.0,86.5
2023-03-10,US DOLLAR,460.55,22.04,5.0,86.1
2023-03-13,US DOLLAR,460.51,22.04,5.0,84.75
2023-03-14,US DOLLAR,460.45,22.04,5.0,82.37
2023-03-15,US DOLLAR,460.44,22.04,5.0,75.55
2023-03-16,US DOLLAR,460.36,22.04,5.0,76.49
2023-03-17,US DOLLAR,460.39,22.04,5.0,73.77
2023-03-20,US DOLLAR,460.42,22.04,5.0,73.31
2023-03-21,US DOLLAR,460.45,22.04,5.0,76.12
2023-03-22,US DOLLAR,460.48,22.04,5.0,77.61
2023-03-23,US DOLLAR,460.42,22.04,5.0,77.16
2023-03-24,US DOLLAR,460.4,22.04,5.0,74.43
2023-03-27,US DOLLAR,460.35,22.04,5.0,76.45
2023-03-28,US DOLLAR,460.32,22.04,5.0,79.33
2023-03-29,US DOLLAR,460.35,22.04,5.0,79.67
2023-03-30,US DOLLAR,460.35,22.04,5.0,79.75
2023-03-31,US DOLLAR,460.35,22.04,5.0,80.8
2023-04-03,US DOLLAR,460.33,22.22,4.9,86.95
2023-04-04,US DOLLAR,460.36,22.22,4.9,86.58
2023-04-05,US DOLLAR,460.33,22.22,4.9,86.8
2023-04-06,US DOLLAR,460.36,22.22,4.9,87.62
2023-04-11,US DOLLAR,460.43,22.22,4.9,87.87
2023-04-12,US DOLLAR,460.43,22.22,4.9,89.82
2023-04-13,US DOLLAR,460.43,22.22,4.9,89.01
2023-04-14,US DOLLAR,460.43,22.22,4.9,89.53
2023-04-18,US DOLLAR,460.53,22.22,4.9,87.8
2023-04-19,US DOLLAR,460.53,22.22,4.9,88.07
2023-04-20,US DOLLAR,460.47,22.22,4.9,85.5
2023-04-25,US DOLLAR,460.47,22.22,4.9,84.22
2023-04-26,US DOLLAR,460.47,22.22,4.9,83.94
2023-04-27,US DOLLAR,460.37,22.22,4.9,81.89
2023-04-28,US DOLLAR,460.31,22.22,4.9,83.3
2023-05-02,US DOLLAR,460.35,22.41,4.1,79.24
2023-05-03,US DOLLAR,460.34,22.41,4.1,74.64
2023-05-04,US DOLLAR,460.37,22.41,4.1,75.15
2023-05-05,US DOLLAR,460.5,22.41,4.1,77.68
2023-05-08,US DOLLAR,460.44,22.41,4.1,79.63
2023-05-09,US DOLLAR,460.56,22.41,4.1,75.69
2023-05-10,US DOLLAR,460.57,22.41,4.1,77.35
2023-05-11,US DOLLAR,460.53,22.41,4.1,76.22
2023-05-12,US DOLLAR,460.57,22.41,4.1,75.24
2023-05-15,US DOLLAR,460.54,22.41,4.1,75.66
2023-05-16,US DOLLAR,460.7,22.41,4.1,75.37
2023-05-17,US DOLLAR,460.86,22.41,4.1,76.32
2023-05-18,US DOLLAR,460.84,22.41,4.1,76.06
2023-05-19,US DOLLAR,460.81,22.41,4.1,76.68
2023-05-22,US DOLLAR,460.78,22.41,4.1,77.93
2023-05-23,US DOLLAR,460.81,22.41,4.1,79.11
2023-05-24,US DOLLAR,460.81,22.41,4.1,79.89
2023-05-25,US DOLLAR,460.95,22.41,4.1,77.73
2023-05-26,US DOLLAR,461.06,22.41,4.1,78.52
2023-05-30,US DOLLAR,461.1,22.41,4.1,76.25
2023-05-31,US DOLLAR,461.26,22.41,4.1,74.75
2023-06-01,US DOLLAR,461.42,22.79,3.0,76.6
2023-06-02,US DOLLAR,461.55,22.79,3.0,77.88
2023-06-05,US DOLLAR,461.68,22.79,3.0,79.42
2023-06-06,US DOLLAR,461.78,22.79,3.0,78.48
2023-06-07,US DOLLAR,462.17,22.79,3.0,79.35
2023-06-08,US DOLLAR,462.4,22.79,3.0,78.31
2023-06-09,US DOLLAR,462.88,22.79,3.0,78.25
2023-06-14,US DOLLAR,632.27,22.79,3.0,76.28
2023-06-15,US DOLLAR,588.95,22.79,3.0,77.04
2023-06-16,US DOLLAR,645.49,22.79,3.0,78.13
2023-06-19,US DOLLAR,641.36,22.79,3.0,78.39
2023-06-20,US DOLLAR,704.79,22.79,3.0,77.05
2023-06-21,US DOLLAR,713.86,22.79,3.0,78.96
2023-06-22,US DOLLAR,753.01,22.79,3.0,75.97
2023-06-23,US DOLLAR,742.77,22.79,3.0,75.25
2023-06-26,US DOLLAR,753.44,22.79,3.0,75.64
2023-06-27,US DOLLAR,759.28,22.79,3.0,75.01
2023-06-30,US DOLLAR,770.38,22.79,3.0,76.22
2023-07-03,US DOLLAR,746.39,24.08,3.2,77.76
2023-07-04,US DOLLAR,758.13,24.08,3.2,78.33
2023-07-05,US DOLLAR,756.1,24.08,3.2,78.78
2023-07-06,US DOLLAR,760.28,24.08,3.2,77.39
2023-07-07,US DOLLAR,786.68,24.08,3.2,79.7
2023-07-10,US DOLLAR,746.62,24.08,3.2,80.43
2023-07-11,US DOLLAR,785.53,24.08,3.2,81.5
2023-07-12,US DOLLAR,785.85,24.08,3.2,82.48
2023-07-13,US DOLLAR,770.98,24.08,3.2,82.74
2023-07-14,US DOLLAR,775.173,24.08,3.2,82.4
2023-07-17,US DOLLAR,772.311,24.08,3.2,80.66
2023-07-18,US DOLLAR,781.809,24.08,3.2,81.73
